x,y,z,f1,n_pix,concentration,R_circ,angle_3d_deg,angle_inplane_deg,dyad_inplane_deg,psoct_x,psoct_y,psoct_z,dyad_x,dyad_y,dyad_z
164,159,62,0.632256606165291,66,0.967332544860009,0.9687748642910158,37.878857571799266,37.85939493338939,82.90807673041192,-0.648923439110886,-0.09819390374764239,0.7544907735945477,-0.9745388,-0.11387949,0.19314665
171,162,64,0.7248338012245712,69,0.9439403853180134,0.9322637440695536,16.347377002901318,15.698528202560766,86.63574021358478,-0.977980528182209,0.060759669547134354,-0.19965557606280493,-0.9970639,-0.038833357,0.065997
176,163,64,0.7692670217270693,72,0.9330682831639505,0.9135042889635624,8.480680899608084,6.110218478333869,81.70000996779115,-0.8840953150356711,0.09809077866324928,-0.4568956916772309,0.91682935,-0.19384933,0.34906498
174,196,49,0.6493443796251173,83,0.9463589243958968,0.950983855910735,20.632309611155417,1.467634502441844,69.2541028714344,-0.9949978154468493,0.014665016530453604,0.0988143944279342,-0.94128984,-0.3349245,0.042416055
173,155,50,0.8722278263896405,67,0.8987908656281716,0.9718602827934393,7.292323468757011,7.272137371048592,89.8976872104645,-0.9962754384659698,0.04190317064396487,-0.07536162816329323,-0.9984637,0.023024397,0.050399497
179,171,67,0.8433713120000753,76,0.55477094774688,0.9975109247092426,41.671383388605406,40.72437248671394,81.66387905068898,-0.9555297403894971,-0.01707166789258585,0.2944001925721954,0.90297,-0.19659674,0.38209274
180,180,70,0.8182833587952651,84,0.7868508490917316,0.905978288073081,11.237988380458178,7.128291756636009,79.52348428631534,-0.9456659645343491,0.07789918755414434,-0.3156700810969002,0.8802232,-0.23524064,0.41215172
176,176,69,0.6615014297104226,94,0.9458110744358081,0.9556897628376118,32.72252768045366,32.307840114704696,80.40240676019263,-0.76549836353265,0.12181699335683482,-0.6318012943626625,0.9731204,-0.20012715,0.113955684
187,182,49,0.6589369421817852,60,0.7616926389578552,0.7225038545536155,23.797671556942927,7.673596283893454,71.81732405826978,-0.3666079174087979,0.15436360370593538,-0.9174805244494845,0.4736199,0.23777452,0.8480256
174,164,64,0.7990829338551511,92,0.9635093014970664,0.9558526420029035,8.362506262830367,7.038612903286484,83.66338485236356,-0.942495276229407,0.07921289669775756,-0.3246967374058513,0.96830773,-0.14988887,0.19978371
178,188,69,0.9107666876028584,95,0.6804647405629092,0.6055229759437352,26.960451351485123,25.50575437510569,80.14403573174613,-0.9947147743861219,0.04453477673131421,-0.09251578935218974,0.84006244,-0.22947681,0.49156433
167,154,52,0.9377569141163227,96,0.9339488377080886,0.9158413934337939,9.603419117965453,1.1109132233801793,80.33781320657532,-0.9958060822635211,0.016055106005291142,0.09006930719249787,-0.9873279,-0.14793167,0.057445098
162,172,68,0.658003638511259,93,0.9130056288313568,0.9702056791729247,7.899582086770418,4.2848219185316525,81.67289279649893,-0.9072384517097557,-0.03797420809339164,0.41889897500347884,-0.86734766,-0.15881069,0.4716856
161,180,70,0.668016488163009,85,0.9701610051570161,0.9769304612518368,15.382584095765642,14.11532913505321,81.09605025339307,-0.787880344497606,-0.07168342729668986,0.6116420922445854,-0.9067927,-0.16165437,0.38935187
164,185,69,0.8166846573739832,95,0.7962935800739299,0.9675369450948352,4.496609211215087,1.079325416084113,83.29193724452296,-0.8285674262131684,-0.061836105406384956,0.5564641194961779,-0.8148661,-0.13883233,0.5627777
178,175,27,0.6125646713623657,77,0.2818920339017679,0.39918837686843645,63.969589268112024,20.11248568538976,31.29280625882959,-0.7536987345889907,0.12359825318930029,-0.6454933688950707,0.27344465,0.8117603,0.51601684
168,169,65,0.6391689749727286,95,0.9895399643380727,0.9853800237522149,4.225349419915968,4.188457882764519,89.74334267394127,-0.9713661520707578,-0.007701227893759653,0.2374626069514481,-0.98595124,0.007722486,0.16685483
183,152,54,0.6928642536238289,95,0.536772393861003,0.4361277221242797,47.522010852645735,19.772038031731714,47.152113419758194,-0.9462234466142699,-0.021784901340865248,0.3227795023711709,-0.7158695,0.6970501,0.0406457
173,154,57,0.910691564725697,95,0.953885607008343,0.9646959072479091,11.27176519164716,9.631739044651818,82.9274653419195,-0.9802435037856917,0.059125225968649026,-0.1887508435480667,0.9886789,-0.14934574,0.014489774
170,193,45,0.6361638780324747,94,0.5871061632986563,0.3341016958181649,15.409893730982215,7.1899269358826485,77.10062189558923,-0.9741338212502226,-0.005811439000089318,0.22589715685060624,-0.9638034,0.23927431,0.11760468
183,182,32,0.8964495678772744,63,0.970764795791603,0.9700165074079786,69.00163965705686,67.1528815564367,68.70378742450285,-0.997935075396265,0.03824343244470324,-0.051604507251775636,0.3235593,0.28887048,0.90103453
168,151,55,0.6834702731868724,82,0.9275625523299211,0.9195526027765698,13.773982799706756,13.47636072422489,85.98884518515057,-0.954952433961513,-0.01737794172931567,0.29624965149723803,-0.99680746,-0.049869407,0.062353358
167,159,63,0.6761733030499948,94,0.8888334748311932,0.868542825002399,14.015729891503717,8.803610378075941,77.6187926338023,-0.9312023694797407,-0.02857953612722053,0.36338045790888324,-0.9583488,-0.20587885,0.19794314
177,173,64,0.9869570122360676,95,0.9842328400619432,0.993417021414802,68.38310827039572,34.36317496708067,27.189870441457852,-0.9828435151210857,0.0009261441094933485,0.18443906050920078,-0.30103788,0.8707307,0.38884985
178,196,45,0.612527754992455,62,0.9227386534534363,0.9197007001551508,14.372011212075016,0.8744980252231203,75.13098129795438,-0.9844871652170494,0.00238109330849684,0.1754404512008401,-0.96021295,-0.2435743,0.13661149
185,164,68,0.8072141406133366,95,0.9123749163236051,0.9648583011166428,10.102268093435303,5.602958565481481,80.25736583399578,-0.9732610213023267,0.06389337855686081,-0.220636852293858,0.972861,-0.20247778,0.11200108
168,165,58,0.7537444607348198,96,0.9583423427045822,0.919192191165129,87.21765451287791,84.84475662064821,24.07427770902238,-0.9748435644617679,-0.005310515381632325,0.22282689077814744,0.14892901,0.87814087,0.45463035
166,166,66,0.9222369965931162,94,0.96401476869463,0.9702501712823091,11.63166545277968,9.12753743803179,82.10049096467425,-0.9793122463851879,-0.0019769227859820493,0.20234528869310353,-0.929231,-0.1401489,0.34188896
164,160,65,0.6124113703824071,96,0.9322512417955253,0.9498988188807523,14.185257871251597,5.522377289972204,74.552807865129,-0.8277546691589941,-0.062045742229161496,0.557649113293222,-0.74844474,-0.29290786,0.5950088
171,180,69,0.6136762869274403,62,0.9451066574742966,0.9641297461563023,15.409035485490136,14.957178118436207,84.7216730213191,-0.9652721914212943,0.06856327612252676,-0.25208862258356357,-0.99315184,0.116379134,0.010264949
184,188,34,0.6352802025700683,86,0.9329240437774808,0.9543162639245597,34.48996269303756,10.722128769895978,55.997807896760904,-0.986771109987169,0.05373291639965383,-0.1529560400568688,0.76614887,-0.5977783,0.23595971
164,178,68,0.9040377710980235,67,0.9417621277416578,0.9502677826380006,5.3078482602094414,4.461914841187093,85.5573931868424,-0.9186437648577476,-0.03368603564938471,0.3936481732336778,-0.8840602,-0.089845546,0.458656
175,157,55,0.75734107174516,64,0.9118328452611741,0.8823986700807829,20.572189583382052,12.377522750050145,74.22443685130884,-0.9737026796624826,-0.006112334823510895,0.2277404904295818,-0.9551595,0.29400805,0.035065915
178,172,67,0.6801018746315922,78,0.23665340644580296,0.6643320470235845,84.29952591683745,83.63182280490355,81.01475854870758,-0.5545954608333139,-0.11198758212182869,0.8245499719687044,0.8735816,-0.21130507,0.4384123
177,161,58,0.9792525325159994,55,0.8148662959188004,0.8411140668732816,62.35085137678967,37.34023390728693,36.518520762165394,-0.9795602307860635,-0.0017816985409187802,0.20114318236684922,-0.3708551,0.7774799,0.50792867
182,155,60,0.8938113305349458,95,0.29583809199564187,0.18543860112332056,27.070768492811517,5.983301711207101,61.00507500681599,-0.8666153307194957,0.10247263599171716,-0.48834130220046756,0.7885883,-0.52936643,0.31288928
167,151,51,0.8413939388271418,56,0.9157540186116444,0.9528463102512759,12.71065462227692,10.955108381717343,82.4455262389353,-0.9580119650459178,-0.01573108369534204,0.2862963636419948,-0.98938173,-0.113855705,0.09033658
180,152,51,0.9739086496750522,95,0.9545056550338716,0.9451570722660336,20.203760813435878,7.498764207157774,71.50661316088915,-0.9912113777892944,0.009375222804966526,0.13195495344399152,-0.9401472,0.33979312,0.025767107
176,155,53,0.6563161042725036,64,0.9961232579173647,0.9973833655157318,26.08955805996728,19.144532229920912,73.26127295267382,-0.9431706141711913,-0.023238318110362307,0.33149535914600564,-0.9501301,0.31061876,0.027726484
171,163,60,0.8296418376581697,93,0.8896894041177856,0.8607529701122938,9.213101065256987,8.760658142561033,86.50800711583265,-0.9967325442529353,0.041014849402230734,-0.06958460573706528,-0.99308974,0.07951205,0.086317256
172,153,50,0.88166873577123,96,0.9380361651683222,0.9477818316333598,8.299099768512354,8.298191165561944,89.43507501946243,-0.9948611957782388,0.0443084683349122,-0.09103823794706728,-0.99811447,0.030918457,0.05302436
165,179,70,0.6922801067678728,94,0.9359139236117855,0.9215740171382774,11.4365441209554,9.660658547638834,82.67742983304485,-0.9509739700877227,-0.01943623036420189,0.3086595878388117,-0.8812538,-0.13953665,0.45157656
166,161,65,0.6921411987511119,94,0.9691146961011627,0.9654580568290146,8.96832820505129,1.574211458243632,79.66687187827627,-0.9235870034762969,-0.03172903519558883,0.3820737040614441,-0.9227722,-0.18220088,0.3395501
192,178,51,0.6318490104669476,96,0.7700298764787171,0.9175674863120624,2.0241318433622584,0.3592231213734027,83.62403476940047,-0.3643411715119188,0.15443412881657914,-0.918371172564768,0.3564793,-0.18871371,0.9150463
178,182,69,0.8801820132396067,60,0.5941922167204843,0.6287246445286163,16.097221349052763,14.912180521034854,82.24412583506206,-0.9593053236718614,0.071667792852117,-0.27312455664500623,0.84532166,-0.19374938,0.49788803
167,169,65,0.9933064537731201,94,0.9156848160718773,0.9798429965557377,2.4071823424142864,1.2412752073782314,87.09689089193786,-0.9700613570476996,-0.008559986685864577,0.24270906491252683,-0.96434283,-0.046136294,0.2606039
169,176,66,0.6487751997324923,70,0.9218262452934457,0.9244945507842489,6.715558738475291,4.458514826901491,85.53615175995716,-0.9829881437571178,0.0010512389103460307,0.18366601245110437,-0.98908675,0.094380885,0.11313562
170,168,65,0.6568538174291398,77,0.956761063814402,0.9577769826600705,3.393999179532357,3.0729808748693266,88.56389436603055,-0.997826498065279,0.02039649913698094,0.06265989611974324,-0.9934405,-0.008786972,0.11401221
174,176,66,0.7623607598806242,94,0.7879393128729205,0.7293708369798119,7.791792729016582,6.893256402675119,85.73023827869903,-0.9966840785821587,0.041112355903988075,-0.07021838571811029,0.97645664,-0.11287186,0.18382727
172,152,51,0.8217699614389531,59,0.9594865020588854,0.9596025979183621,3.998610882614091,3.269638928781146,87.49776985389936,-0.9994128456793169,0.02691938056997708,0.021196953575901293,-0.99474746,0.062650636,0.08094726
183,193,53,0.6846859580280189,74,0.3593973980842862,0.5010437060897754,75.83948806186609,70.98079186910883,38.130649608456054,-0.6788376590023933,-0.09320671467795805,0.728348777069813,0.5847374,0.75158626,0.30528712
177,183,68,0.8084706945135547,94,0.30434067953687866,0.8885630631263087,21.79737619832439,20.552683899977303,81.43716181356754,-0.9848352838118479,0.05545971729109753,-0.1643888181027786,0.8504002,-0.20680737,0.4837873
180,151,50,0.6021578680524158,95,0.9138056620611533,0.9032935077602887,8.661196219179295,4.966949396454396,82.41402521063341,-0.998568526577238,0.03633369453091809,-0.03925252056999692,-0.9866485,0.15294403,0.055972416
171,170,67,0.6509945734186524,56,0.9559192758433921,0.9552345285986394,2.092424487062902,2.0916320657822705,89.82038557614105,-0.9989850080273386,0.024293159771237385,0.03793146615868523,-0.99697703,0.022550236,0.074352674
186,184,50,0.6397979015450331,96,0.774564179301482,0.7270628111825409,11.075856953541894,3.0518847762905166,83.72627152500283,-0.3700999906612554,0.15425302742741479,-0.9160960650728809,0.42214084,0.0313332,0.90598863
177,154,62,0.6467542268704451,82,0.7516174860580201,0.8922640317511247,16.958572388383537,0.3184926611837897,70.48163979621482,-0.8623135276457061,0.10348958278570608,-0.49568668157825124,0.80890656,-0.38838893,0.44138896
172,179,68,0.8461666947738513,66,0.8564778602741279,0.9291786022029909,15.457284351389985,14.981394786874647,87.52445148104144,-0.9717696827643426,0.06481895446066578,-0.22685278663202466,-0.9994351,-0.020304214,0.026780535
181,171,69,0.6818531305477583,86,0.953940385571312,0.9633817994314084,14.192510959397591,11.433265451988795,79.4757864113565,-0.92394959071013,0.08614623111157134,-0.37268751078062023,0.9609177,-0.2198515,0.16823344
185,185,33,0.6321815170414266,96,0.9404808033052104,0.944316153062395,35.549040870141056,8.442495895118542,54.494741047674005,-0.9920758441599052,0.04813097377479103,-0.11605571419754414,0.77048284,-0.6145338,0.16942377
172,150,59,0.7185582349986455,96,0.8719422819649975,0.8239569272994137,13.345202487812841,12.785689747742445,84.80368696271555,-0.9742604872311261,0.0632569614272147,-0.21636788082144878,-0.993319,0.115019396,0.0093827685
173,157,60,0.632098170334476,95,0.9211631637846246,0.9278304661340463,15.54597747943679,6.599395910694876,74.13952935505793,-0.946371055334683,0.0776009741025035,-0.3136238422745647,0.933851,-0.3107594,0.17706212
172,164,46,0.7282765150818343,96,0.5347573605233736,0.5127536070468051,75.24479554581963,74.98289436176745,87.57085330519878,-0.09016718922543,-0.1509996499121174,0.9844130148030366,-0.98273855,0.05389438,0.17697556
163,186,61,0.6572807624457514,55,0.9291609723713812,0.9431097453671172,37.06129332432332,6.7165385165024105,49.40411181030905,-0.43038517834445855,-0.12654790633695334,0.8937305106480042,-0.42043814,-0.6865472,0.5931987
191,178,40,0.6090526131510601,95,0.7880035836348782,0.9598716269727987,4.888887754964263,4.898703194954575,85.19029451371598,-0.08926137366265907,-0.1510390064188029,0.9844895254454848,-0.0042806976,-0.15780339,0.98746127
190,176,40,0.6425387056452629,67,0.8060557184278567,0.7717038621303997,25.47295309970079,22.29821598024014,82.12306156770796,-0.11855699247208693,-0.14970127354966628,0.9815975592031501,0.26938772,0.05888256,0.96123
164,183,70,0.6597385387323552,92,0.6514885449626915,0.9510749725204953,10.508244085627139,7.146578799526519,79.83217049958301,-0.8174931591750911,-0.06464386362215246,0.572298965225283,-0.8730082,-0.18882936,0.4496667
173,161,60,0.7917781729634464,94,0.9575986303953232,0.9495621511532938,13.128879662049512,10.299733802909566,80.22814801328273,-0.9593089837568148,0.0716659696593343,-0.2731121792894903,0.97585386,-0.201064,0.08533775
162,167,67,0.6150725806836115,90,0.8861189924115387,0.8943645702093109,13.540302603502736,9.974366861017495,78.7341627368269,-0.8698188849045781,-0.050333706482418694,0.49079692893812826,-0.9285171,-0.1962748,0.3151701
166,171,67,0.713071798731659,94,0.918969772876964,0.947954617399847,12.94354510793834,12.233157840788541,85.48753294392932,-0.9931588822368387,0.0119002331436058,0.11616289891872163,-0.94519323,-0.078933746,0.3168268
163,172,67,0.9791638779340188,59,0.977275795425517,0.9772027913023793,8.665775015356155,3.6891777780865915,80.95333439376415,-0.9478499413670315,-0.020993205667343084,0.31802480086673085,-0.9174846,-0.16190961,0.36332813
174,155,52,0.8190068367055738,97,0.8944205444319747,0.968938033149453,4.951533403339242,0.7995937661959118,85.21784272167154,-0.9961372948838542,0.016667321375863603,0.08621305086604475,-0.99162626,0.10259258,0.07843616
168,178,67,0.898522417133335,78,0.7423583550023282,0.7728778754941432,9.30978878635093,9.279677768664483,89.13365793269274,-0.9959797812782656,0.01637267530883501,0.08806935215005132,-0.9692043,-0.009291843,0.24608256
177,187,69,0.8966703854559503,96,0.8283189352068069,0.7586914653329436,5.302224496470446,3.683893335672344,83.82742524388554,-0.8887625113663146,0.09684594028951422,-0.44802015829567476,0.90987337,-0.15927191,0.38309646
173,154,50,0.7427828678132226,94,0.9809800291281263,0.976598835677814,1.537756123218728,1.5161654191189384,89.30536843976006,-0.9989372639877605,0.03491389897448733,-0.030089238525536435,0.99929345,-0.037433736,0.0033712736
182,155,61,0.6613774692899048,97,0.8463942640112229,0.8941112406590817,24.548491399791924,1.9358620806703741,63.05941011249283,-0.87515887854512,0.1003833814722739,-0.473307631491232,0.7845545,-0.5013824,0.36481494
171,156,62,0.7008812128418361,56,0.9000751260637206,0.9170698929795511,14.92049963614247,14.272774281227154,86.74097825928688,-0.9828033662379249,0.057147387103147075,-0.17558963368800143,-0.99713385,-0.03699227,0.06599749
173,181,63,0.8031095797270832,94,0.5354101543878373,0.5345639882622646,82.08125352175317,49.47851518836853,11.746811593148571,-0.9995046389060548,0.031041891721588683,-0.005184376878889615,0.10663626,-0.99090123,0.08211836
175,150,58,0.7094237199159024,96,0.9460719956074758,0.934279115084866,18.73419600982558,16.48725115363965,78.65434603207662,-0.9045524504097988,0.09236047183431179,-0.4162384024812844,0.9644983,-0.23104718,0.1279071
171,150,53,0.7322218637768471,57,0.9542475230701447,0.9498093100142422,5.187033171971717,4.8789101719086005,88.47203867175965,-0.9995131785677842,0.028122878119595632,0.0135096112303455,-0.9953463,-0.008996255,0.095941566
173,152,50,0.8234911007767864,83,0.9546961304571602,0.9519364134655551,5.378565892226821,5.288094401804047,88.37303788518867,-0.996419275870854,0.04163087181575086,-0.07359006172618246,-0.99845314,0.052011162,0.019651085
171,150,51,0.8083150914820714,95,0.9571756761847724,0.9671367629309484,0.9226730430462082,0.15988433417155698,88.9691195688451,-0.9958165820691846,0.016074092510053595,0.08994975500814596,-0.9962966,0.0004723157,0.0859823
181,180,72,0.8590160249520822,94,0.9409931910627307,0.9565970602894841,11.884768949051255,2.1642029611740905,76.9105767417308,-0.9687527780506602,0.06661153767138392,-0.2389162155823301,0.9470772,-0.2644839,0.18191484
169,193,53,0.903045739050969,94,0.9396758529499781,0.9487774130166624,20.6105533223228,14.524140225986768,79.92680260242292,-0.0880126289835301,0.15629056611260844,-0.9837820063833288,-0.15539472,0.10593219,0.9821562
176,170,65,0.7326310435301262,95,0.3487749913027048,0.32385598629756424,18.18834617216964,17.29092279281188,83.81502718213757,-0.9989759009811586,0.03474255827015662,-0.02898454594654157,0.93649095,-0.1550319,0.31456286
180,164,64,0.9787487037329504,67,0.751396413013142,0.7976241940506662,43.11746470787506,39.76551319754131,73.09393727387626,-0.9572750365215268,-0.016133201371614895,0.2887286343025447,0.87347156,-0.33964825,0.34883597
171,156,60,0.7703436438136309,96,0.9635437314117661,0.9631695027215371,2.73081132952522,0.56941630054519,86.88417451847243,-0.9988758067382043,0.03517564903292243,-0.03177729422424372,0.9965572,-0.080848314,0.018366996
183,182,71,0.8873985928520672,94,0.879668566570045,0.8998563727792284,11.009170197517967,6.070454051990268,78.65167132882154,-0.9120913142668283,0.09004891832890993,-0.3999757827004071,0.92792237,-0.241821,0.28369462
180,150,52,0.8224835530662225,93,0.863161687622381,0.8525746210054544,29.514923734211987,7.636902232874492,61.33837575658283,-0.9985017820119081,0.022406169532563955,0.04992148721665034,0.86204326,-0.5054779,0.03706121
174,152,52,0.8344880112194586,95,0.9544352170129955,0.9417736082421778,10.846154984946214,6.890533728004181,80.86831758814525,-0.9946444070536173,0.044642285066236,-0.09321786256411829,-0.9827772,0.18102989,0.03711119
184,175,70,0.8487370246378169,94,0.9235042250372567,0.9436324259607087,8.316943024137673,6.2640646740881225,83.00364763904534,-0.9626598013463522,0.06995690316448956,-0.26151890671887545,0.97652847,-0.15760727,0.14680637
176,195,44,0.6113800275155002,86,0.055569716229953714,0.6819688046559252,65.3606646401106,62.75968977365654,73.19211736169589,0.5453050068404887,-0.1454095010479102,0.825529240257238,-0.95890814,-0.27206528,0.08047155
183,195,54,0.6413406861783685,66,0.41801371638678164,0.5572243808157438,89.67263377504683,82.98145758672405,30.760324912405693,-0.11237423863752799,-0.14999481781521026,0.9822797896318634,0.51886237,0.8354513,0.18111596
177,167,61,0.7492627164839432,94,0.28543086031499904,0.8030230292337512,73.74920495907162,55.08266536688081,26.534361355904533,-0.9595643568984877,0.0715385970972287,-0.27224708280411775,-0.3247084,0.8795844,0.34770072
176,150,55,0.6347255007533552,79,0.9088514429282089,0.8998163039097855,20.093450535940054,15.255733695930827,74.79024564941953,-0.9339850658437352,0.08253957858840577,-0.3476479753246412,0.9538147,-0.2922442,0.06950463
164,156,54,0.6266403148335709,96,0.8096456839183819,0.851791494623321,32.94479758165632,15.410681253537641,59.92334621483216,-0.9826205787308422,0.0007343639918995783,0.18562397195457347,0.8746295,0.47280583,0.10713494
172,149,56,0.7879399470045806,76,0.9744746364945536,0.9760584693127262,7.73639943948764,6.459746556141564,85.05545173311758,-0.9957897525093447,0.042780175524736834,-0.08107172984123918,-0.99340934,0.10859024,0.036689315
174,153,58,0.7014102576097327,83,0.9424875171018495,0.9526636757770476,21.95869833878896,17.31637045800068,73.98508135095175,-0.9072388099654688,0.09155055414180313,-0.41053165252970336,0.94621885,-0.3078673,0.09943634
171,155,62,0.9452171167642704,95,0.809007044424199,0.7900347800229125,6.8801111199531215,5.248868472877089,85.23552536894317,-0.9995282722945137,0.030614687025713936,-0.0024441403932829718,-0.9904024,0.10106948,0.09427689
176,196,44,0.6298957358469629,96,0.09686015428978323,0.6529943749839618,60.964983128565166,58.348133882574174,74.20433461841222,-0.5871085134751333,0.14220624395971573,-0.7969196807607961,-0.96572953,-0.25315216,0.057275724
163,180,68,0.7285570167182495,94,0.9430039831114956,0.9650839565160567,4.357603801584888,0.6920076248280554,83.83735988791904,-0.8885012229854625,-0.044446598434862206,0.4567166261927715,-0.8801319,-0.11997679,0.45931855
171,154,61,0.6850401715922513,95,0.7670272121865402,0.7862110670569821,6.225245371430993,6.221271551429612,89.1200831521713,-0.9963604268547633,0.04174303157126124,-0.0743197087792625,-0.9986984,0.037855525,0.0341834
184,168,67,0.8499085724056462,76,0.5094223977308994,0.6888385853114815,11.482208589797844,11.484550889887531,88.23561248679512,-0.9610861491305168,0.07076992816264102,-0.267030019318669,0.99566144,-0.06106264,0.07021214
180,150,51,0.6339270279644357,58,0.9219755222222592,0.9132796013819613,21.6597209350658,0.25276632563441886,67.65622210432126,-0.9955551193248179,0.04318307958560141,-0.08369722829133083,0.91200584,-0.40760523,0.045862224
172,164,62,0.6945790722343659,72,0.9509067084881739,0.9589982420943055,11.786666875046908,11.172141730021375,85.03568669692416,-0.980882685476321,0.058645173816366386,-0.18555295988156378,0.9937688,-0.11073959,-0.012664917
182,159,63,0.9191359638248096,77,0.744947258010795,0.8138737676354953,21.77983519964942,11.824430792220557,70.21156092655895,-0.9722898364977028,0.06449928205575452,-0.2247049542345756,0.84365886,-0.38842344,0.37063044
176,155,52,0.6864131056396187,88,0.8692048397830234,0.9976365648958996,16.632886533761482,5.998154350943282,74.95328404981188,-0.9856022580806578,0.0034133911375247017,0.16904596306108785,-0.95692945,0.27815673,0.08315583
188,183,49,0.6226983488017804,95,0.5609326793708114,0.587726549239132,26.93947529936247,13.971296846422282,70.68236995589999,-0.5971494729617121,0.14136302726232364,-0.7895752031724282,0.37573946,0.2558505,0.8907078
163,166,65,0.8775905517376985,56,0.9704743506290556,0.9766191363789238,10.729064579993478,1.7038602740733662,77.8342395336349,-0.917465476143884,-0.03414320806471327,0.39634750084632325,-0.8898302,-0.21903192,0.40028402
173,173,67,0.6869955237465818,93,0.9318500967738719,0.9407936644154155,15.025623012645255,14.494972169474853,83.7590743634683,-0.9120763108825523,0.09005363821076018,-0.4000089316151323,0.97755885,-0.14494878,0.15286796
160,176,29,0.7746981784583391,95,0.3298407162440193,0.8686434619079803,52.19434552730757,10.475116983726101,41.69373537298188,-0.7015282210061128,-0.08919248619725385,0.7070380863418542,-0.35382485,0.7126079,0.60580355
177,149,55,0.6564004728878582,75,0.9553921607365143,0.963438681155072,18.658841247927636,7.291229800887662,71.17276787258224,-0.95699330595905,0.07280069991470017,-0.2808271184225235,0.92570215,-0.35637107,0.12678804
175,187,57,0.637720874656685,94,0.978862640148071,0.9847942976000627,27.815390643514178,8.451687532609508,58.78939529699908,-0.21104558760946257,0.15704431409036326,-0.9647781316771562,0.045094118,-0.5816267,0.81220496
185,192,54,0.6930643362995883,95,0.17772630080365115,0.40199580140613717,75.80370747023876,63.63796940866285,42.889050682145665,0.24637094209292718,0.14225618641981852,-0.9586785364852671,0.53518957,0.6845534,0.49493313
163,155,51,0.9410616473688046,80,0.6529765834379273,0.6396912226469721,23.03726812091005,3.9890679718519992,67.69947538924704,-0.9991505889154858,0.033883840472687735,-0.02345178084196031,-0.93350655,-0.3582963,0.013758257
169,196,49,0.6000097373114593,96,0.9177612937556051,0.9311858481345208,18.536044974939777,15.490735310939295,77.90134846022649,-0.948162212284854,0.07683294859078271,-0.3083587475748622,0.9711084,-0.23678175,0.029715205
178,173,26,0.6877954252873003,94,0.14472050540021092,0.8936690562731017,67.87321556337092,17.16348519740876,27.580563914764035,-0.4758061108758514,0.14973824491211365,-0.8667104492642493,0.3538714,0.85129565,0.3873897
173,172,65,0.6482809458369487,56,0.30797520571107984,0.4033947210783532,42.18748349353743,42.142384658889505,80.87104732058232,-0.6199729525448698,0.13933268394224796,-0.7721527966006768,0.97006446,-0.19432394,0.14564723
165,182,70,0.6255501719541058,95,0.863239694733105,0.8970621675402053,6.106192567873459,4.578327332089968,83.08762178910735,-0.7462396973252519,-0.08061604070849894,0.6607778508064585,-0.79388165,-0.14498416,0.5905349
166,165,66,0.7248530350818427,96,0.9763702214171882,0.9765419560850753,8.81565714740978,2.3056940190186967,80.28229052608152,-0.9472483575195909,-0.021287482062462004,0.3197927333193763,-0.92409575,-0.1716976,0.3414191
181,152,54,0.6291789539118331,94,0.9796140411535531,0.9763647984208166,38.08416004730309,23.881309852697736,60.69548835000955,-0.9489136988160766,-0.02046854973653472,0.31487113343537126,0.8555502,-0.51575714,0.04503733
183,151,53,0.7014785275038357,95,0.630086588072105,0.5663390362381657,45.84021977800817,14.386491205255348,46.34439581140417,-0.9904987291301991,0.008525639514833512,0.13725735339982217,0.701316,-0.7122357,0.029602693
165,154,62,0.7453627441701568,87,0.9296573749740306,0.9221264815620122,11.36860963897138,5.347180740987142,78.35333769484568,-0.9155369919500894,-0.03488407860798326,0.40071825193102223,-0.9342049,-0.20113167,0.2946307
176,150,51,0.7004168724169818,95,0.9379727993637573,0.9249846599869005,11.346295044739913,8.486033395413422,81.37686050913102,-0.9851039072861536,0.05522757865886683,-0.16285025761426372,0.9844629,-0.17549245,0.005930139
166,163,65,0.621644735566706,74,0.9843499975726205,0.9792958431810551,10.243626650202163,6.149096126651789,80.4590088232169,-0.9384004251668026,-0.02543101853412183,0.34461268888867314,-0.96041316,-0.15930115,0.22853824
185,193,55,0.6664642687236436,90,0.437404483287456,0.5729041513329665,84.87570792521154,85.91410273198234,40.811230326280246,-0.6661670513873809,-0.0953596186083604,0.739681014211336,0.5360217,0.7118779,0.45377374
170,154,56,0.9256072417084248,83,0.9653017650089447,0.9587813855442783,1.121985498878025,0.8671608909899685,89.2029206260895,-0.9986919697110752,0.023083070118357186,0.04562369459528451,-0.9975096,0.034325365,0.06161516
163,192,51,0.6094795540854457,93,0.6331050266475784,0.868790776245115,65.43906523430863,36.71998970961633,25.820488071613774,-0.4134020386765395,0.15268320941834634,-0.8976561657894377,0.3595966,-0.9224632,0.14054173
161,152,50,0.9401287037207386,84,0.8757843853703053,0.9459521169296966,14.709995515789736,6.183536684128839,76.96044515127547,-0.9994797146372507,0.03138959329154296,-0.007415757657276332,0.97280943,0.19232021,0.12905312
177,154,58,0.6957077796851506,97,0.9454773769485599,0.9371881955459876,23.79543168425586,4.586076209612948,64.29130632356969,-0.8913626929199117,0.09613731725323135,-0.44297874204290516,0.82365614,-0.4785106,0.30433235
174,153,54,0.8020320734502399,96,0.9435826630624864,0.9460245998934985,17.207606274759076,12.17003098144636,76.47541146078144,-0.9772541808441706,0.061264552937562194,-0.20302935890148935,-0.9661222,0.257064,0.022936504
